TransactionID,Timestamp,Amount,OldBalanceOrigin,NewBalanceOrigin,OldBalanceDestination,NewBalanceDestination,BalanceDeltaOrigin,BalanceDeltaDestination,TransactionType,SenderID,ReceiverID,SenderLocation,SenderCountry,ReceiverLocation,ReceiverCountry,LocationMismatch,PreviousLinkWithReceiver,LinkHistoryCount,SenderPastFraudCount,ReceiverPastFraudCount,SenderAvgTransactionAmount,ReceiverAvgTransactionAmount,AmountDeviationFromSenderAvg,TransactionVelocity24h,AmountAnomalyFlag,BehaviorAnomalyFlag,FraudRiskScore,IsFraud
TXN1000777,04-12-2025 17:33,4845.1,27267.3,22422.2,8859.43,13704.53,4845.1,4845.1,TRANSFER,CUST_SEND_133,CUST_RECV_141,Delhi,Canada,Delhi,Canada,0,0,0,0,0,5699.61,12601.78,-14.99,1,0,0,0.071,0
TXN1000766,04-12-2025 18:12,11572.14,42169.83,30597.69,7924.1,19496.24,11572.14,11572.14,PAYMENT,CUST_SEND_97,CUST_RECV_32,Jaipur,India,Jaipur,India,0,1,15,0,1,11185.83,2441.4,3.45,7,0,0,0.021,0
TXN2001768,26-11-2025 22:21,35650.26,27158.61,-8491.65,2509.86,38160.12,35650.26,35650.26,TRANSFER,CUST_SEND_3,CUST_RECV_92,Jaipur,Australia,Ahmedabad,UAE,1,1,24,0,0,1205.92,12278.26,2856.28,19,1,1,0.673,1
TXN2001259,14-11-2025 04:20,16913.56,47717.46,30803.9,12405.92,29319.48,16913.56,16913.56,CASH_OUT,CUST_SEND_27,CUST_RECV_66,Delhi,Germany,Chennai,Japan,0,0,0,0,1,15468.7,4505.9,9.34,19,1,0,0.947,1
TXN1000883,14-11-2025 09:47,1703.52,43521.17,41817.66,9791.46,11494.98,1703.52,1703.52,DEBIT,CUST_SEND_20,CUST_RECV_71,Mumbai,UK,Mumbai,UK,0,1,21,0,0,2093.62,8009.36,-18.63,3,0,0,0.177,0
TXN2001080,21-11-2025 23:25,29983.6,41351.48,11367.89,99.78,30083.38,29983.6,29983.6,CASH_OUT,CUST_SEND_44,CUST_RECV_173,Hyderabad,UAE,Jaipur,Germany,1,0,0,1,0,8148.93,16110.08,267.95,3,1,1,0.698,1
TXN2001505,06-12-2025 22:52,1355.93,26174.51,24818.58,10368.61,11724.54,1355.93,1355.93,TRANSFER,CUST_SEND_101,CUST_RECV_178,Ahmedabad,France,Kolkata,Japan,1,0,0,0,0,4089.72,13638.75,-66.85,15,0,1,0.957,1
TXN1000126,03-12-2025 14:51,13604.66,45304.32,31699.66,10656.09,24260.74,13604.66,13604.66,PAYMENT,CUST_SEND_104,CUST_RECV_57,Hyderabad,Australia,Hyderabad,Australia,0,1,89,0,1,19046.2,16188.8,-28.57,5,0,0,0.215,0
TXN2001784,29-11-2025 22:19,594.39,20434.41,19840.02,7843.79,8438.18,594.39,594.39,CASH_OUT,CUST_SEND_94,CUST_RECV_100,Hyderabad,Germany,Chennai,UAE,1,0,0,0,0,19513.5,9201.53,-96.95,1,0,1,0.779,1
TXN2001475,14-11-2025 03:36,36390.41,49069.3,12678.89,18539.73,54930.13,36390.41,36390.41,CASH_OUT,CUST_SEND_55,CUST_RECV_19,Pune,Australia,Bangalore,Singapore,1,0,0,1,0,3257.54,12819.65,1017.11,4,1,1,0.798,1
TXN1000801,05-12-2025 18:37,7474.48,31980.2,24505.71,14667.3,22141.78,7474.48,7474.48,PAYMENT,CUST_SEND_70,CUST_RECV_62,Delhi,USA,Delhi,USA,0,1,46,1,0,11026.32,2160.48,-32.21,2,0,0,0.327,0
TXN1000463,18-11-2025 20:45,10615.2,36856.69,26241.5,3126.45,13741.65,10615.2,10615.2,PAYMENT,CUST_SEND_73,CUST_RECV_57,Ahmedabad,Japan,Hyderabad,UK,0,1,81,1,1,11523.23,16188.8,-7.88,3,0,0,0.16,0
TXN2001109,27-11-2025 23:14,39074.83,42388.06,3313.23,2208.32,41283.15,39074.83,39074.83,CASH_OUT,CUST_SEND_143,CUST_RECV_128,Jaipur,UAE,Bangalore,Germany,0,0,0,0,0,13759.89,4246.86,183.98,11,1,1,0.677,1
TXN1000270,28-11-2025 13:04,11969.35,2799.79,-9169.56,16873.56,28842.92,11969.35,11969.35,TRANSFER,CUST_SEND_144,CUST_RECV_139,Bangalore,Japan,Bangalore,Japan,0,0,0,0,0,10885.85,5605.78,9.95,2,0,0,0.326,0
TXN2001878,14-11-2025 02:10,36687.11,48183.07,11495.96,17203.15,53890.26,36687.11,36687.11,TRANSFER,CUST_SEND_123,CUST_RECV_111,Pune,Australia,Bangalore,UK,0,0,0,1,0,6194.73,3904.32,492.23,18,1,1,0.737,1
TXN1000377,20-11-2025 19:19,16570.64,30660.26,14089.62,14747.59,31318.23,16570.64,16570.64,PAYMENT,CUST_SEND_28,CUST_RECV_154,Bangalore,UK,Bangalore,UK,0,0,0,0,0,12746.14,5838.17,30.01,7,0,0,0.145,0
TXN2001705,22-11-2025 23:19,818.69,12460.52,11641.84,18070.21,18888.89,818.69,818.69,TRANSFER,CUST_SEND_52,CUST_RECV_112,Ahmedabad,UAE,Hyderabad,France,0,0,0,0,0,1215.72,5673.2,-32.66,15,0,0,0.821,1
TXN1000816,08-12-2025 18:18,12622.39,38035.04,25412.65,14694.36,27316.76,12622.39,12622.39,TRANSFER,CUST_SEND_92,CUST_RECV_19,Jaipur,UK,Jaipur,UK,0,1,96,1,0,12089.47,12819.65,4.41,4,0,0,0.075,0
TXN2001398,07-12-2025 05:12,47371.32,35378.52,-11992.79,5203.97,52575.29,47371.32,47371.32,CASH_OUT,CUST_SEND_76,CUST_RECV_179,Delhi,Australia,Pune,Australia,1,0,0,0,1,12958.57,10938.24,265.56,14,1,1,0.765,1
TXN1000292,04-12-2025 19:40,14797.65,42455.66,27658.01,8297.09,23094.74,14797.65,14797.65,TRANSFER,CUST_SEND_150,CUST_RECV_65,Chennai,Canada,Chennai,Canada,0,0,0,0,0,17656.42,15216.93,-16.19,5,0,0,0.186,0
TXN1000340,09-12-2025 14:50,2936.94,5301.74,2364.8,12095.05,15031.99,2936.94,2936.94,PAYMENT,CUST_SEND_115,CUST_RECV_127,Hyderabad,USA,Hyderabad,USA,0,1,30,0,0,3857.92,5900.15,-23.87,7,0,0,0.277,0
TXN2001306,13-11-2025 23:53,43356.62,43686.42,329.8,17300.24,60656.86,43356.62,43356.62,TRANSFER,CUST_SEND_33,CUST_RECV_147,Kolkata,Australia,Chennai,Japan,1,0,0,0,0,16615.34,1984.65,160.94,4,1,1,0.821,1
TXN1000855,03-12-2025 15:09,14240.93,35621.81,21380.88,1110.3,15351.23,14240.93,14240.93,PAYMENT,CUST_SEND_19,CUST_RECV_83,Delhi,USA,Lucknow,India,0,1,59,0,0,10393.99,5606.94,37.01,6,0,0,0.139,0
TXN1000083,14-11-2025 13:38,12454.6,29015.58,16560.97,799.29,13253.9,12454.6,12454.6,DEBIT,CUST_SEND_15,CUST_RECV_133,Hyderabad,Canada,Hyderabad,Canada,0,0,0,0,0,15295.12,6319.6,-18.57,6,0,0,0.243,0
TXN1000482,29-11-2025 12:37,5998.79,25793.09,19794.29,17744.96,23743.75,5998.79,5998.79,DEBIT,CUST_SEND_64,CUST_RECV_8,Ahmedabad,Singapore,Ahmedabad,Singapore,0,0,0,0,0,5248.32,3591.06,14.3,6,0,0,0.323,0
TXN1000678,30-11-2025 15:34,1601.87,24205.56,22603.69,6979.71,8581.58,1601.87,1601.87,PAYMENT,CUST_SEND_82,CUST_RECV_91,Pune,India,Pune,India,0,0,0,0,0,1863.48,17920.02,-14.04,1,0,0,0.14,0
TXN2001495,10-12-2025 05:24,17044.35,41677.35,24632.99,14028.25,31072.61,17044.35,17044.35,TRANSFER,CUST_SEND_96,CUST_RECV_18,Chennai,Australia,Hyderabad,USA,0,0,0,0,0,14265.07,8534.31,19.48,17,1,0,0.73,1
TXN1000407,15-11-2025 14:29,21163.41,11201.16,-9962.26,14217.72,35381.13,21163.41,21163.41,DEBIT,CUST_SEND_60,CUST_RECV_36,Ahmedabad,France,Ahmedabad,France,0,1,81,1,0,19281.28,3637.72,9.76,2,0,0,0.204,0
TXN1000383,23-11-2025 08:54,10552.05,44753.05,34200.99,17238.81,27790.86,10552.05,10552.05,TRANSFER,CUST_SEND_24,CUST_RECV_168,Chennai,Australia,Chennai,Australia,0,1,42,0,0,7667.39,2263.43,37.62,6,0,0,0.187,0
TXN2001647,18-11-2025 04:29,978.9,6308.02,5329.11,946.88,1925.78,978.9,978.9,CASH_OUT,CUST_SEND_120,CUST_RECV_5,Ahmedabad,UK,Ahmedabad,India,1,0,0,0,0,16928.25,12785.88,-94.22,2,0,1,0.667,1
TXN1000050,21-11-2025 08:34,12457.91,38406.85,25948.94,7322.98,19780.89,12457.91,12457.91,TRANSFER,CUST_SEND_80,CUST_RECV_146,Chennai,Germany,Chennai,Germany,0,1,23,0,0,12101.97,11119.2,2.94,5,0,0,0.333,0
TXN1000710,03-12-2025 20:35,10657.84,34259.37,23601.53,19550.36,30208.2,10657.84,10657.84,PAYMENT,CUST_SEND_107,CUST_RECV_159,Ahmedabad,UAE,Ahmedabad,UAE,0,1,53,0,0,8946.62,8824.98,19.13,3,0,0,0.258,0
TXN2001989,08-12-2025 23:43,46947.74,24174.1,-22773.63,6454.97,53402.7,46947.74,46947.74,TRANSFER,CUST_SEND_2,CUST_RECV_73,Delhi,UK,Pune,India,1,0,0,1,1,8394.83,15201.95,459.25,4,1,1,0.662,1
TXN2001880,04-12-2025 03:44,46665.72,36972.42,-9693.31,14329.95,60995.67,46665.72,46665.72,CASH_OUT,CUST_SEND_130,CUST_RECV_26,Jaipur,Australia,Chennai,Singapore,1,0,0,1,1,15610.76,9723.58,198.93,1,1,1,0.867,1
TXN1000201,25-11-2025 19:47,3982.98,21245.83,17262.85,17180.02,21163,3982.98,3982.98,TRANSFER,CUST_SEND_115,CUST_RECV_170,Ahmedabad,UK,Chennai,UK,0,1,31,0,1,3857.92,11914.99,3.24,6,0,0,0.328,0
TXN1000995,04-12-2025 19:29,4756.85,2898.56,-1858.29,2454.09,7210.95,4756.85,4756.85,PAYMENT,CUST_SEND_101,CUST_RECV_79,Bangalore,Canada,Bangalore,Canada,0,0,0,0,0,4089.72,11110.16,16.31,6,0,0,0.125,0
TXN2001812,26-11-2025 04:03,316.25,6174.82,5858.57,15683.62,15999.87,316.25,316.25,CASH_OUT,CUST_SEND_24,CUST_RECV_22,Ahmedabad,Australia,Ahmedabad,France,1,0,0,0,0,7667.39,3794.4,-95.88,10,0,1,0.954,1
TXN2001193,23-11-2025 02:49,19980.42,36502.76,16522.34,212.85,20193.26,19980.42,19980.42,CASH_OUT,CUST_SEND_53,CUST_RECV_147,Mumbai,Japan,Ahmedabad,UK,1,0,0,0,0,9904.55,1984.65,101.73,4,1,1,0.777,1
TXN1000834,06-12-2025 10:19,10380.11,25042.09,14661.98,16439.1,26819.21,10380.11,10380.11,TRANSFER,CUST_SEND_90,CUST_RECV_144,Pune,France,Pune,France,0,1,9,1,1,9810.27,3932.89,5.81,2,0,0,0.173,0
TXN2001749,01-12-2025 23:30,15008.68,12538.66,-2470.02,4521.95,19530.63,15008.68,15008.68,TRANSFER,CUST_SEND_62,CUST_RECV_125,Chennai,Canada,Pune,UK,1,0,0,0,0,6428.53,17444.64,133.47,4,1,1,0.658,1
TXN2001983,18-11-2025 04:16,25568.26,30890.86,5322.6,11995.72,37563.98,25568.26,25568.26,TRANSFER,CUST_SEND_104,CUST_RECV_98,Kolkata,Japan,Bangalore,Germany,1,0,0,0,0,19046.2,12149.98,34.24,10,1,0,0.976,1
TXN2001938,09-12-2025 03:15,35011.86,1311.05,-33700.81,2623.8,37635.66,35011.86,35011.86,CASH_OUT,CUST_SEND_103,CUST_RECV_155,Lucknow,USA,Delhi,Singapore,0,0,0,0,0,16628.21,13948.55,110.56,12,1,1,0.952,1
TXN2001036,02-12-2025 04:39,321.78,16791.22,16469.44,6913.07,7234.85,321.78,321.78,CASH_OUT,CUST_SEND_117,CUST_RECV_73,Bangalore,UAE,Delhi,India,1,0,0,0,1,8236.93,15201.95,-96.09,9,0,1,0.719,1
TXN2001609,16-11-2025 23:34,881.48,20707.03,19825.55,17912.27,18793.75,881.48,881.48,TRANSFER,CUST_SEND_53,CUST_RECV_119,Jaipur,Australia,Delhi,UK,1,0,0,0,0,9904.55,10965.72,-91.1,1,0,1,0.942,1
TXN2001175,29-11-2025 05:09,42910.71,31901.95,-11008.76,7379.38,50290.09,42910.71,42910.71,CASH_OUT,CUST_SEND_60,CUST_RECV_99,Ahmedabad,Germany,Ahmedabad,Germany,1,0,0,1,0,19281.28,15163.35,122.55,8,1,1,0.755,1
TXN2001963,27-11-2025 03:46,1400.11,45521.34,44121.24,12252.26,13652.37,1400.11,1400.11,CASH_OUT,CUST_SEND_69,CUST_RECV_70,Kolkata,India,Hyderabad,Singapore,1,0,0,0,0,17931.72,12746.84,-92.19,3,0,1,0.743,1
TXN2001902,12-11-2025 05:44,1012.73,46847.78,45835.05,11566.94,12579.67,1012.73,1012.73,TRANSFER,CUST_SEND_125,CUST_RECV_10,Pune,Canada,Hyderabad,India,1,0,0,0,0,17429.73,7661.16,-94.19,3,0,1,0.976,1
TXN1000646,29-11-2025 16:43,2171.81,29289.42,27117.61,18693.83,20865.64,2171.81,2171.81,PAYMENT,CUST_SEND_45,CUST_RECV_63,Chennai,Germany,Chennai,Germany,0,1,37,1,0,2586.51,6260.68,-16.03,4,0,0,0.306,0
TXN1000175,02-12-2025 12:15,4279.68,21263.95,16984.27,2511.23,6790.91,4279.68,4279.68,DEBIT,CUST_SEND_26,CUST_RECV_168,Lucknow,Germany,Lucknow,Germany,0,0,0,0,0,3716.84,2263.43,15.14,7,0,0,0.075,0
TXN2001865,22-11-2025 04:20,18476.24,9118.63,-9357.61,18659.9,37136.14,18476.24,18476.24,TRANSFER,CUST_SEND_22,CUST_RECV_11,Lucknow,Germany,Lucknow,Canada,0,0,0,1,1,9389.08,12208.44,96.78,2,1,1,0.847,1
TXN2001568,17-11-2025 04:26,18859.08,44461.47,25602.39,17067.42,35926.5,18859.08,18859.08,CASH_OUT,CUST_SEND_49,CUST_RECV_111,Kolkata,India,Kolkata,Germany,1,0,0,0,0,18220.73,3904.32,3.5,2,1,0,0.859,1
TXN2001697,19-11-2025 02:46,46601.95,37021.34,-9580.61,10188.75,56790.7,46601.95,46601.95,TRANSFER,CUST_SEND_25,CUST_RECV_117,Bangalore,Singapore,Pune,Japan,1,0,0,0,0,3224.27,18038.54,1345.35,1,1,1,0.909,1
TXN2001931,05-12-2025 23:15,40060.16,1475.01,-38585.16,18756.62,58816.78,40060.16,40060.16,CASH_OUT,CUST_SEND_30,CUST_RECV_131,Ahmedabad,Canada,Pune,UK,0,0,0,0,0,2598.03,11578.49,1441.94,10,1,1,0.84,1
TXN1000815,01-12-2025 11:03,17106.55,20579.86,3473.31,8202.2,25308.74,17106.55,17106.55,TRANSFER,CUST_SEND_8,CUST_RECV_165,Lucknow,Australia,Lucknow,Australia,0,0,0,0,0,19061.54,14886.48,-10.26,4,0,0,0.047,0
TXN1000285,19-11-2025 11:41,16775.03,2005.69,-14769.34,9283.87,26058.9,16775.03,16775.03,PAYMENT,CUST_SEND_7,CUST_RECV_30,Chennai,UAE,Chennai,USA,0,1,26,1,0,19051.18,13034.62,-11.95,7,0,0,0.115,0
TXN2001604,28-11-2025 04:50,15501.75,23465.98,7964.23,3421.24,18922.99,15501.75,15501.75,TRANSFER,CUST_SEND_7,CUST_RECV_48,Delhi,Australia,Jaipur,France,1,0,0,1,0,19051.18,4363.2,-18.63,4,1,0,0.691,1
TXN2001583,23-11-2025 02:37,1709.09,38819.9,37110.81,13067.77,14776.85,1709.09,1709.09,CASH_OUT,CUST_SEND_99,CUST_RECV_143,Bangalore,India,Hyderabad,Germany,1,0,0,0,0,16462.11,12043.53,-89.62,3,0,1,0.983,1
TXN2001574,25-11-2025 04:10,1305.15,8873,7567.84,6899.98,8205.13,1305.15,1305.15,TRANSFER,CUST_SEND_131,CUST_RECV_7,Pune,Singapore,Mumbai,Canada,0,0,0,0,0,18950.55,5046.32,-93.11,17,0,1,0.675,1
TXN2001378,22-11-2025 03:22,38117.22,33957.41,-4159.81,4629.18,42746.4,38117.22,38117.22,TRANSFER,CUST_SEND_112,CUST_RECV_58,Delhi,Japan,Mumbai,Canada,1,0,0,0,0,8152.8,12930.11,367.54,12,1,1,0.953,1
TXN1000491,12-11-2025 13:29,9291.26,43399.93,34108.67,6057.27,15348.54,9291.26,9291.26,TRANSFER,CUST_SEND_47,CUST_RECV_28,Pune,Australia,Pune,Australia,0,1,24,0,0,11609.68,10359.74,-19.97,4,0,0,0.196,0
TXN2001204,17-11-2025 02:36,1198.03,42115.76,40917.73,2474.74,3672.78,1198.03,1198.03,TRANSFER,CUST_SEND_51,CUST_RECV_92,Bangalore,UK,Delhi,Canada,1,0,0,1,0,10359.88,12278.26,-88.44,2,0,1,0.834,1
TXN1000179,05-12-2025 13:43,12062.6,17262.28,5199.69,7643.56,19706.16,12062.6,12062.6,TRANSFER,CUST_SEND_33,CUST_RECV_92,Ahmedabad,USA,Ahmedabad,USA,0,1,68,0,0,16615.34,12278.26,-27.4,7,0,0,0.024,0
TXN1000824,25-11-2025 12:28,15538.98,23339.6,7800.62,14637.63,30176.61,15538.98,15538.98,DEBIT,CUST_SEND_87,CUST_RECV_121,Hyderabad,Canada,Hyderabad,Canada,0,1,39,0,0,12782.52,19665.19,21.56,6,0,0,0.038,0
TXN2001811,27-11-2025 03:31,48634.16,35013.7,-13620.46,3697.3,52331.46,48634.16,48634.16,TRANSFER,CUST_SEND_26,CUST_RECV_68,Pune,Singapore,Pune,UAE,0,0,0,0,0,3716.84,8038.97,1208.48,9,1,1,0.708,1
TXN2001471,15-11-2025 05:16,37753.87,38737.14,983.26,12912.98,50666.85,37753.87,37753.87,CASH_OUT,CUST_SEND_64,CUST_RECV_163,Pune,Japan,Hyderabad,Japan,0,0,0,0,0,5248.32,19335.51,619.35,12,1,1,0.854,1
TXN1000212,19-11-2025 17:45,12001.28,45115.65,33114.37,7436.96,19438.24,12001.28,12001.28,PAYMENT,CUST_SEND_11,CUST_RECV_23,Pune,UK,Pune,UK,0,0,0,0,0,9520.46,18605.16,26.06,1,0,0,0.086,0
TXN2001803,18-11-2025 02:57,19328.54,16214.49,-3114.05,8277.74,27606.28,19328.54,19328.54,CASH_OUT,CUST_SEND_101,CUST_RECV_40,Ahmedabad,Singapore,Chennai,Japan,1,0,0,0,0,4089.72,18038.98,372.61,16,1,1,0.847,1
TXN2001387,06-12-2025 22:14,1481.15,19819.76,18338.61,9949.17,11430.32,1481.15,1481.15,TRANSFER,CUST_SEND_63,CUST_RECV_81,Kolkata,UAE,Hyderabad,Australia,1,0,0,1,0,17503.38,9500.83,-91.54,18,0,1,0.709,1
TXN2001745,12-11-2025 04:58,1435.81,6731.93,5296.12,19021.25,20457.07,1435.81,1435.81,TRANSFER,CUST_SEND_27,CUST_RECV_10,Bangalore,Australia,Lucknow,India,1,0,0,0,0,15468.7,7661.16,-90.72,4,0,1,0.81,1
TXN2001685,16-11-2025 23:50,1979.46,42934.06,40954.59,428.88,2408.34,1979.46,1979.46,CASH_OUT,CUST_SEND_93,CUST_RECV_180,Lucknow,India,Delhi,USA,1,0,0,1,1,2476.96,7817.78,-20.08,13,0,0,0.705,1
TXN2001844,19-11-2025 22:54,15666.76,7703,-7963.76,6441.3,22108.06,15666.76,15666.76,CASH_OUT,CUST_SEND_108,CUST_RECV_24,Pune,USA,Jaipur,UAE,1,0,0,0,0,18721.84,10350.21,-16.32,9,1,0,0.831,1
TXN1000080,22-11-2025 20:16,8610.73,6841.11,-1769.62,17183.48,25794.21,8610.73,8610.73,TRANSFER,CUST_SEND_149,CUST_RECV_8,Mumbai,UK,Mumbai,UK,0,0,0,0,0,11657.82,3591.06,-26.14,1,0,0,0.117,0
TXN1000758,19-11-2025 08:21,5353.67,42094.33,36740.66,9571.89,14925.56,5353.67,5353.67,PAYMENT,CUST_SEND_88,CUST_RECV_125,Pune,USA,Pune,USA,0,1,30,0,0,6270.24,17444.64,-14.62,7,0,0,0.138,0
TXN1000160,21-11-2025 19:26,10926.1,49490.54,38564.44,999.03,11925.13,10926.1,10926.1,PAYMENT,CUST_SEND_11,CUST_RECV_82,Delhi,India,Delhi,India,0,0,0,0,0,9520.46,11119.73,14.76,4,0,0,0.121,0
TXN2001619,20-11-2025 23:08,36811.4,49887.45,13076.04,2981.97,39793.37,36811.4,36811.4,CASH_OUT,CUST_SEND_65,CUST_RECV_58,Hyderabad,USA,Ahmedabad,UK,0,0,0,0,0,19301.23,12930.11,90.72,1,1,1,0.891,1
TXN1000315,23-11-2025 20:40,2482.73,39506.94,37024.21,14028.05,16510.77,2482.73,2482.73,PAYMENT,CUST_SEND_20,CUST_RECV_168,Delhi,France,Delhi,France,0,1,49,0,0,2093.62,2263.43,18.59,4,0,0,0.111,0
TXN1000921,21-11-2025 20:54,20533.46,21387.73,854.27,7102.59,27636.05,20533.46,20533.46,TRANSFER,CUST_SEND_102,CUST_RECV_154,Kolkata,Japan,Kolkata,Japan,0,0,0,0,0,18307.62,5838.17,12.16,5,0,0,0.312,0
TXN2001702,25-11-2025 23:18,26716.07,44952.2,18236.13,5372.96,32089.02,26716.07,26716.07,TRANSFER,CUST_SEND_8,CUST_RECV_164,Jaipur,UK,Jaipur,UAE,0,0,0,0,1,19061.54,3361.65,40.16,4,1,0,0.926,1
TXN2001927,03-12-2025 05:21,17202.11,29379.34,12177.23,12133.28,29335.39,17202.11,17202.11,CASH_OUT,CUST_SEND_27,CUST_RECV_8,Bangalore,Germany,Pune,Germany,1,0,0,0,0,15468.7,3591.06,11.21,19,1,0,0.752,1
TXN2001888,08-12-2025 23:20,27341.73,14570.51,-12771.22,12154.29,39496.02,27341.73,27341.73,TRANSFER,CUST_SEND_82,CUST_RECV_117,Mumbai,France,Ahmedabad,India,0,0,0,0,0,1863.48,18038.54,1367.24,1,1,1,0.833,1
TXN1000867,03-12-2025 14:57,10020.89,48777.33,38756.44,1265.15,11286.04,10020.89,10020.89,TRANSFER,CUST_SEND_107,CUST_RECV_83,Pune,Singapore,Chennai,Australia,0,1,32,0,0,8946.62,5606.94,12.01,3,0,0,0.217,0
TXN1000281,15-11-2025 17:22,19914.74,49218.55,29303.82,6658.05,26572.79,19914.74,19914.74,TRANSFER,CUST_SEND_113,CUST_RECV_141,Kolkata,India,Kolkata,India,0,0,0,0,0,16400.51,12601.78,21.43,1,0,0,0.237,0
TXN1000016,10-12-2025 21:00,19628.34,46967.45,27339.12,19283.52,38911.86,19628.34,19628.34,PAYMENT,CUST_SEND_7,CUST_RECV_152,Lucknow,India,Lucknow,India,0,1,97,1,0,19051.18,7124.72,3.03,2,0,0,0.213,0
TXN1000033,02-12-2025 12:47,8942.04,10678.26,1736.22,6415.9,15357.93,8942.04,8942.04,TRANSFER,CUST_SEND_21,CUST_RECV_136,Mumbai,Canada,Mumbai,Canada,0,1,8,0,0,11441.05,7149.91,-21.84,1,0,0,0.059,0
TXN2001309,19-11-2025 04:03,22985.38,28051.45,5066.07,7693.84,30679.22,22985.38,22985.38,TRANSFER,CUST_SEND_101,CUST_RECV_122,Lucknow,France,Lucknow,India,0,0,0,0,0,4089.72,3128.74,462.03,8,1,1,0.841,1
TXN2001215,16-11-2025 02:30,1987.2,5539.84,3552.63,4799.84,6787.04,1987.2,1987.2,TRANSFER,CUST_SEND_42,CUST_RECV_169,Delhi,Singapore,Jaipur,Canada,0,0,0,0,0,19734.02,15081.29,-89.93,16,0,1,0.92,1
TXN2001104,26-11-2025 02:45,36452.37,30512.39,-5939.98,10337.06,46789.43,36452.37,36452.37,CASH_OUT,CUST_SEND_94,CUST_RECV_133,Bangalore,Singapore,Delhi,UAE,0,0,0,0,0,19513.5,6319.6,86.81,9,1,1,0.823,1
TXN2001142,04-12-2025 02:48,16861.49,30192.41,13330.92,9089.85,25951.34,16861.49,16861.49,TRANSFER,CUST_SEND_9,CUST_RECV_126,Ahmedabad,USA,Chennai,India,0,0,0,0,0,11895.32,16524.37,41.75,11,1,0,0.687,1
TXN1000699,25-11-2025 08:21,15660.68,43633.2,27972.52,6916.5,22577.18,15660.68,15660.68,DEBIT,CUST_SEND_100,CUST_RECV_1,Lucknow,USA,Lucknow,USA,0,1,54,0,1,14009.89,8666.17,11.78,1,0,0,0.076,0
TXN2001202,18-11-2025 03:44,1915.83,28741.34,26825.51,18016.53,19932.36,1915.83,1915.83,CASH_OUT,CUST_SEND_32,CUST_RECV_66,Pune,Japan,Hyderabad,USA,1,0,0,0,1,2382.5,4505.9,-19.59,14,0,0,0.718,1
TXN1000057,27-11-2025 13:47,1968.73,13029.41,11060.69,10218.32,12187.04,1968.73,1968.73,TRANSFER,CUST_SEND_32,CUST_RECV_166,Lucknow,Canada,Lucknow,Canada,0,1,21,0,0,2382.5,18828.47,-17.37,6,0,0,0.064,0
TXN2001831,09-12-2025 03:08,26137.81,23927.28,-2210.53,17923.69,44061.5,26137.81,26137.81,TRANSFER,CUST_SEND_4,CUST_RECV_98,Mumbai,UK,Hyderabad,UK,1,0,0,0,0,18202.26,12149.98,43.6,13,1,0,0.719,1
TXN2001769,21-11-2025 02:48,45280.98,36857.51,-8423.47,17608.2,62889.18,45280.98,45280.98,CASH_OUT,CUST_SEND_123,CUST_RECV_64,Pune,Singapore,Ahmedabad,USA,1,0,0,1,0,6194.73,16317.82,630.96,12,1,1,0.989,1
TXN2001346,12-11-2025 03:54,27269.99,13378.99,-13891,7945.91,35215.9,27269.99,27269.99,CASH_OUT,CUST_SEND_38,CUST_RECV_92,Ahmedabad,Australia,Jaipur,India,0,0,0,0,0,8111.15,12278.26,236.2,12,1,1,0.685,1
TXN2001544,30-11-2025 02:35,43308.84,24940.06,-18368.78,9694.7,53003.54,43308.84,43308.84,TRANSFER,CUST_SEND_66,CUST_RECV_67,Pune,Australia,Chennai,Canada,0,0,0,0,0,1230.94,4977.64,3418.37,3,1,1,0.883,1
TXN1000139,25-11-2025 08:50,10486.91,7494.04,-2992.87,3973.99,14460.9,10486.91,10486.91,PAYMENT,CUST_SEND_76,CUST_RECV_20,Pune,USA,Pune,USA,0,0,0,0,0,12958.57,17384.91,-19.07,2,0,0,0.11,0
TXN1000788,12-11-2025 19:28,14449.55,1451.17,-12998.37,8358.29,22807.83,14449.55,14449.55,TRANSFER,CUST_SEND_57,CUST_RECV_150,Ahmedabad,UK,Ahmedabad,UK,0,1,22,0,2,13335,2204.12,8.36,1,0,0,0.318,0
TXN1000828,21-11-2025 09:06,18217.42,42906.9,24689.48,1928.22,20145.65,18217.42,18217.42,TRANSFER,CUST_SEND_132,CUST_RECV_106,Ahmedabad,USA,Ahmedabad,USA,0,1,71,0,0,17143.3,7765.84,6.27,1,0,0,0.042,0
TXN2001977,17-11-2025 03:02,20879.37,10589.32,-10290.05,9235.47,30114.84,20879.37,20879.37,CASH_OUT,CUST_SEND_42,CUST_RECV_85,Kolkata,UK,Delhi,Australia,1,0,0,0,0,19734.02,8168.4,5.8,4,1,0,0.696,1
TXN1000938,07-12-2025 20:06,10313.41,32747.3,22433.89,18156,28469.41,10313.41,10313.41,TRANSFER,CUST_SEND_96,CUST_RECV_104,Lucknow,India,Lucknow,India,0,1,56,0,0,14265.07,13272.43,-27.7,6,0,0,0.162,0
TXN2001722,15-11-2025 05:51,41577.15,6925.98,-34651.18,13332.7,54909.85,41577.15,41577.15,CASH_OUT,CUST_SEND_5,CUST_RECV_136,Kolkata,Singapore,Hyderabad,USA,1,0,0,0,0,2734.45,7149.91,1420.5,9,1,1,0.721,1
